zipCode	state	Region	city
62766	Illinois	Midwest	Hwy Accident Bureau
62767	Illinois	Midwest	Ill Dept Ins
62769	Illinois	Midwest	Saint Johns Hospital
62776	Illinois	Midwest	Ill Dept Revenue
62777	Illinois	Midwest	Ill Office Educ
62781	Illinois	Midwest	Memorial Med Center
62786	Illinois	Midwest	Il Dept Reg and Educ
62791	Illinois	Midwest	Springfield
62794	Illinois	Midwest	Springfield
62796	Illinois	Midwest	Ill R O Tax Div
61555	Illinois	Midwest	Pekin
61558	Illinois	Midwest	Pekin
61635	Illinois	Midwest	East Peoria
62855	Illinois	Midwest	Lancaster
62834	Illinois	Midwest	Emma
60434	Illinois	Midwest	Joliet
61105	Illinois	Midwest	Rockford
61106	Illinois	Midwest	Rockford
61110	Illinois	Midwest	Rockford
61125	Illinois	Midwest	Rockford
61126	Illinois	Midwest	Rockford
61130	Illinois	Midwest	Loves Park
61131	Illinois	Midwest	Loves Park
61132	Illinois	Midwest	Loves Park
46769	Indiana	Midwest	Berne
46780	Indiana	Midwest	Pleasant Mills
46782	Indiana	Midwest	Preble
46801	Indiana	Midwest	Fort Wayne
46850	Indiana	Midwest	Fort Wayne
46851	Indiana	Midwest	Fort Wayne
46852	Indiana	Midwest	Fort Wayne
46853	Indiana	Midwest	Fort Wayne
46854	Indiana	Midwest	Fort Wayne
46855	Indiana	Midwest	Fort Wayne
46856	Indiana	Midwest	Fort Wayne
46857	Indiana	Midwest	Fort Wayne
46858	Indiana	Midwest	Fort Wayne
46859	Indiana	Midwest	Fort Wayne
46860	Indiana	Midwest	Fort Wayne
46861	Indiana	Midwest	Fort Wayne
46862	Indiana	Midwest	Fort Wayne
46863	Indiana	Midwest	Fort Wayne
46864	Indiana	Midwest	Fort Wayne
46865	Indiana	Midwest	Fort Wayne
46866	Indiana	Midwest	Fort Wayne
46867	Indiana	Midwest	Fort Wayne
46868	Indiana	Midwest	Fort Wayne
46869	Indiana	Midwest	Fort Wayne
46885	Indiana	Midwest	Fort Wayne
46895	Indiana	Midwest	Fort Wayne
46896	Indiana	Midwest	Fort Wayne
46897	Indiana	Midwest	Business Reply
46898	Indiana	Midwest	Fort Wayne
46899	Indiana	Midwest	Fort Wayne
47202	Indiana	Midwest	Columbus
47236	Indiana	Midwest	Elizabethtown
47984	Indiana	Midwest	Fowler
47986	Indiana	Midwest	Fowler
46102	Indiana	Midwest	Advance
47435	Indiana	Midwest	Helmsburg
46916	Indiana	Midwest	Burrows
46977	Indiana	Midwest	Rockfield
46942	Indiana	Midwest	Lake Cicott
47131	Indiana	Midwest	Clarksville
47132	Indiana	Midwest	Bureau of the Census
47133	Indiana	Midwest	Bureau of the Census
47134	Indiana	Midwest	Bureau of the Census
47144	Indiana	Midwest	Agricultural Census
47190	Indiana	Midwest	Bureau of Census Decennial
47199	Indiana	Midwest	Bureau of Census Decennial
47845	Indiana	Midwest	Coalmont
46067	Indiana	Midwest	Sedalia
47174	Indiana	Midwest	Sulphur
47225	Indiana	Midwest	Clarksburg
47261	Indiana	Midwest	Millhousen
47307	Indiana	Midwest	Muncie
47308	Indiana	Midwest	Muncie
47545	Indiana	Midwest	Ireland
47547	Indiana	Midwest	Jasper
47549	Indiana	Midwest	Jasper
46515	Indiana	Midwest	Elkhart
46527	Indiana	Midwest	Goshen
47322	Indiana	Midwest	Bentonville
47151	Indiana	Midwest	New Albany
47988	Indiana	Midwest	Wallace
46912	Indiana	Midwest	Athens
46935	Indiana	Midwest	Grass Creek
46945	Indiana	Midwest	Leiters Ford
47647	Indiana	Midwest	Buckskin
47439	Indiana	Midwest	Koleen
47445	Indiana	Midwest	Midland
46061	Indiana	Midwest	Noblesville
46082	Indiana	Midwest	Carmel
46085	Indiana	Midwest	Fishers
46262	Indiana	Midwest	Huntington Bank
46129	Indiana	Midwest	Carrollton
46154	Indiana	Midwest	Maxwell
47107	Indiana	Midwest	Bradford
47366	Indiana	Midwest	New Lisbon
46903	Indiana	Midwest	Kokomo
46904	Indiana	Midwest	Kokomo
46937	Indiana	Midwest	Hemlock
46965	Indiana	Midwest	Oakford
46995	Indiana	Midwest	West Middleton
46713	Indiana	Midwest	Bippus
47228	Indiana	Midwest	Cortland
47249	Indiana	Midwest	Freetown
46380	Indiana	Midwest	Tefft
47245	Indiana	Midwest	Hayden
47573	Indiana	Midwest	Ragsdale
46581	Indiana	Midwest	Warsaw
46789	Indiana	Midwest	Stroh
46308	Indiana	Midwest	Crown Point
46325	Indiana	Midwest	Hammond
46355	Indiana	Midwest	Leroy
46401	Indiana	Midwest	Gary
46411	Indiana	Midwest	Gary
46352	Indiana	Midwest	La Porte
46361	Indiana	Midwest	Michigan City
46014	Indiana	Midwest	Anderson
46015	Indiana	Midwest	Anderson
46018	Indiana	Midwest	Anderson
46206	Indiana	Midwest	Indianapolis
46207	Indiana	Midwest	Indianapolis
46209	Indiana	Midwest	Bus Rply
46211	Indiana	Midwest	Indianapolis
46230	Indiana	Midwest	Indianapolis
46242	Indiana	Midwest	Indianapolis
46244	Indiana	Midwest	Indianapolis
46247	Indiana	Midwest	Indianapolis
46249	Indiana	Midwest	Army Finance Center
46251	Indiana	Midwest	Indianapolis
46253	Indiana	Midwest	Eagle Creek
46255	Indiana	Midwest	Indianapolis
46266	Indiana	Midwest	Chase Bank
46274	Indiana	Midwest	Indianapolis
46275	Indiana	Midwest	Indianapolis
46277	Indiana	Midwest	Chase Bank
46282	Indiana	Midwest	Indianapolis
46283	Indiana	Midwest	Brylane
46285	Indiana	Midwest	Eli Lilly Co
46291	Indiana	Midwest	B M G
46295	Indiana	Midwest	Indianapolis
46296	Indiana	Midwest	Indianapolis
46298	Indiana	Midwest	Greater Indiana District
46513	Indiana	Midwest	Donaldson
46572	Indiana	Midwest	Tyner
46921	Indiana	Midwest	Deedsville
46971	Indiana	Midwest	Grissom A R B
47402	Indiana	Midwest	Blmgtn
47407	Indiana	Midwest	Blmgtn
47426	Indiana	Midwest	Clear Creek
47463	Indiana	Midwest	Stanford
46372	Indiana	Midwest	Roselawn
46796	Indiana	Midwest	Wolf Lake
47830	Indiana	Midwest	Bellmore
46302	Indiana	Midwest	Boone Grove
46384	Indiana	Midwest	Valparaiso
46170	Indiana	Midwest	Putnamville
47021	Indiana	Midwest	Friendship
47033	Indiana	Midwest	Morris
47039	Indiana	Midwest	Pierceville
46546	Indiana	Midwest	Mishawaka
46624	Indiana	Midwest	South Bend
46626	Indiana	Midwest	South Bend
46634	Indiana	Midwest	South Bend
46660	Indiana	Midwest	South Bend
46680	Indiana	Midwest	South Bend
46699	Indiana	Midwest	BRM South Bend
47556	Indiana	Midwest	Mariah Hill
47617	Indiana	Midwest	Hatfield
47852	Indiana	Midwest	Graysville
47019	Indiana	Midwest	East Enterprise
47902	Indiana	Midwest	La Fayette
47903	Indiana	Midwest	La Fayette
47962	Indiana	Midwest	Montmorenci
47996	Indiana	Midwest	Lafayette
47618	Indiana	Midwest	Inglefield
47701	Indiana	Midwest	Evansville
47702	Indiana	Midwest	Evansville
47703	Indiana	Midwest	Evansville
47704	Indiana	Midwest	Evansville
47705	Indiana	Midwest	Evansville
47706	Indiana	Midwest	Evansville
47716	Indiana	Midwest	Evansville
47719	Indiana	Midwest	Evansville
47721	Indiana	Midwest	Evansville
47722	Indiana	Midwest	Evansville
47724	Indiana	Midwest	Evansville
47728	Indiana	Midwest	Evansville
47730	Indiana	Midwest	Evansville
47731	Indiana	Midwest	Evansville
47732	Indiana	Midwest	Evansville
47733	Indiana	Midwest	Evansville
47734	Indiana	Midwest	Evansville
47735	Indiana	Midwest	Evansville
47736	Indiana	Midwest	Evansville
47737	Indiana	Midwest	Evansville
47740	Indiana	Midwest	Evansville
47747	Indiana	Midwest	Deaconess Hospital
47750	Indiana	Midwest	Evansville
47831	Indiana	Midwest	Blanford
47875	Indiana	Midwest	Saint Bernice
47801	Indiana	Midwest	Terre Haute
47808	Indiana	Midwest	Terre Haute
47851	Indiana	Midwest	Fontanet
47870	Indiana	Midwest	Prairieton
47878	Indiana	Midwest	Seelyville
46980	Indiana	Midwest	Servia
47629	Indiana	Midwest	Newburgh
47370	Indiana	Midwest	Pershing
47375	Indiana	Midwest	Richmond
47392	Indiana	Midwest	Webster
46778	Indiana	Midwest	Petroleum
66742	Kansas	Midwest	Gas
67102	Kansas	Midwest	Maple City
67627	Kansas	Midwest	Catharine
66855	Kansas	Midwest	Lamont
66051	Kansas	Midwest	Olathe
66063	Kansas	Midwest	Olathe
66201	Kansas	Midwest	Mission
66222	Kansas	Midwest	Mission
66225	Kansas	Midwest	Overland
66250	Kansas	Midwest	J C Penney Co
66251	Kansas	Midwest	Lenexa
66276	Kansas	Midwest	J C Penney Co
66282	Kansas	Midwest	Overland
66283	Kansas	Midwest	Overland Park
66285	Kansas	Midwest	Lenexa
66286	Kansas	Midwest	Lenexa
67476	Kansas	Midwest	Roxbury
66036	Kansas	Midwest	Hillsdale
66426	Kansas	Midwest	Fostoria
67504	Kansas	Midwest	Hutchinson
67585	Kansas	Midwest	Yoder
66961	Kansas	Midwest	Norway
66505	Kansas	Midwest	Manhattan
67402	Kansas	Midwest	Salina
67201	Kansas	Midwest	Wichita
67221	Kansas	Midwest	McConnell AFB
67275	Kansas	Midwest	Wichita
67276	Kansas	Midwest	USPS Offical Mail
67277	Kansas	Midwest	Wichita
67278	Kansas	Midwest	Wichita
67905	Kansas	Midwest	Liberal
66420	Kansas	Midwest	Dover
66601	Kansas	Midwest	Topeka
66620	Kansas	Midwest	Ks State Bd of Health
66624	Kansas	Midwest	Material Distribution Center
66625	Kansas	Midwest	Ks Dept of Revenue Taxation
66626	Kansas	Midwest	Ks Dept of Revenue Vehicles
66629	Kansas	Midwest	Blue Cross
66636	Kansas	Midwest	Security Benefit Life
66647	Kansas	Midwest	Topeka
66667	Kansas	Midwest	Topeka
66675	Kansas	Midwest	Topeka
66683	Kansas	Midwest	Topeka
66699	Kansas	Midwest	Kansas Income Tax
66759	Kansas	Midwest	New Albany
66110	Kansas	Midwest	Kansas City
66113	Kansas	Midwest	Edwardsville
66117	Kansas	Midwest	Kansas City
66119	Kansas	Midwest	Kansas City
66160	Kansas	Midwest	K U Med Center
42720	Kentucky	Southeast	Cane Valley
42742	Kentucky	Southeast	Gradyville
42131	Kentucky	Southeast	Dryfork
42142	Kentucky	Southeast	Glasgow
42152	Kentucky	Southeast	Hiseville
40366	Kentucky	Southeast	Preston
40955	Kentucky	Southeast	Ingram
41022	Kentucky	Southeast	Florence
40357	Kentucky	Southeast	North Middletown
40362	Kentucky	Southeast	Paris
41105	Kentucky	Southeast	Ashland
41114	Kentucky	Southeast	Ashland
40423	Kentucky	Southeast	Danville
40452	Kentucky	Southeast	Danville
41061	Kentucky	Southeast	Milford
41310	Kentucky	Southeast	Bays
40153	Kentucky	Southeast	Mc Quady
40129	Kentucky	Southeast	Hillview
42201	Kentucky	Southeast	Aberdeen
42219	Kentucky	Southeast	Dunbar
42252	Kentucky	Southeast	Jetson
42288	Kentucky	Southeast	Woodbury
41072	Kentucky	Southeast	Newport
42070	Kentucky	Southeast	Milburn
41128	Kentucky	Southeast	Carter
41173	Kentucky	Southeast	Soldier
41181	Kentucky	Southeast	Willard
42221	Kentucky	Southeast	Fairview
42241	Kentucky	Southeast	Hopkinsville
40392	Kentucky	Southeast	Winchester
40932	Kentucky	Southeast	Fall Rock
40944	Kentucky	Southeast	Goose Rock
40951	Kentucky	Southeast	Hima
42033	Kentucky	Southeast	Crayne
42759	Kentucky	Southeast	Marrowbone
42302	Kentucky	Southeast	Owensboro
42304	Kentucky	Southeast	Owensboro
42334	Kentucky	Southeast	Curdsville
42377	Kentucky	Southeast	West Louisville
40512	Kentucky	Southeast	Lexington
40522	Kentucky	Southeast	Lexington
40523	Kentucky	Southeast	Lexington
40524	Kentucky	Southeast	Lexington
40526	Kentucky	Southeast	Lexington
40533	Kentucky	Southeast	Lexington
40536	Kentucky	Southeast	Lexington
40544	Kentucky	Southeast	Lexington
40546	Kentucky	Southeast	Lexington
40550	Kentucky	Southeast	Lexington
40555	Kentucky	Southeast	Lexington
40574	Kentucky	Southeast	Lexington
40575	Kentucky	Southeast	Lexington
40576	Kentucky	Southeast	Lexington
40577	Kentucky	Southeast	Lexington
40578	Kentucky	Southeast	Lexington
40579	Kentucky	Southeast	Lexington
40580	Kentucky	Southeast	Lexington
40581	Kentucky	Southeast	Lexington
40582	Kentucky	Southeast	Lexington
40583	Kentucky	Southeast	Lexington
40588	Kentucky	Southeast	Lexington
40591	Kentucky	Southeast	Lexington
40598	Kentucky	Southeast	Amazon.com
41037	Kentucky	Southeast	Elizaville
41065	Kentucky	Southeast	Muses Mills
41081	Kentucky	Southeast	Plummers Landing
41651	Kentucky	Southeast	Minnie
40602	Kentucky	Southeast	Frankfort
40603	Kentucky	Southeast	Frankfort
40618	Kentucky	Southeast	Frankfort
40619	Kentucky	Southeast	Division of Sales Use Tax
40620	Kentucky	Southeast	Frankfort
40621	Kentucky	Southeast	Frankfort
40622	Kentucky	Southeast	Frankfort
40410	Kentucky	Southeast	Bryantsville
41054	Kentucky	Southeast	Mason
42063	Kentucky	Southeast	Lynnville
42755	Kentucky	Southeast	Leitchfield
42364	Kentucky	Southeast	Pellville
40122	Kentucky	Southeast	Not Applicable
40159	Kentucky	Southeast	Radcliff
42702	Kentucky	Southeast	East Town
42402	Kentucky	Southeast	Baskett
42419	Kentucky	Southeast	Henderson
42457	Kentucky	Southeast	Smith Mills
40488	Kentucky	Southeast	Waneta
40018	Kentucky	Southeast	Eastwood
40027	Kentucky	Southeast	Harrods Creek
40201	Kentucky	Southeast	Louisville
40221	Kentucky	Southeast	Louisville
40224	Kentucky	Southeast	Louisville
40225	Kentucky	Southeast	General Electric Co
40232	Kentucky	Southeast	Louisville
40233	Kentucky	Southeast	Louisville
40250	Kentucky	Southeast	Louisville
40251	Kentucky	Southeast	Louisville
40252	Kentucky	Southeast	Louisville
40253	Kentucky	Southeast	Louisville
40255	Kentucky	Southeast	Louisville
40256	Kentucky	Southeast	Louisville
40257	Kentucky	Southeast	Louisville
40259	Kentucky	Southeast	Louisville
40261	Kentucky	Southeast	Louisville
40266	Kentucky	Southeast	Louisville
40268	Kentucky	Southeast	Louisville
40269	Kentucky	Southeast	Jeffersontown
40270	Kentucky	Southeast	Louisville
40281	Kentucky	Southeast	Louisville
40282	Kentucky	Southeast	Louisville
40283	Kentucky	Southeast	Louisville
40285	Kentucky	Southeast	Louisville
40287	Kentucky	Southeast	Kentucky Lottery Corporation
40289	Kentucky	Southeast	Louisville
40290	Kentucky	Southeast	Louisville
40292	Kentucky	Southeast	Louisville
40293	Kentucky	Southeast	Bank One Accounts
40294	Kentucky	Southeast	Bank One KY
40295	Kentucky	Southeast	Bank One
40296	Kentucky	Southeast	Louisville
40297	Kentucky	Southeast	Louisville
40298	Kentucky	Southeast	Louisville
40340	Kentucky	Southeast	Nicholasville
41012	Kentucky	Southeast	Covington
41019	Kentucky	Southeast	Covington
41053	Kentucky	Southeast	Kenton
41743	Kentucky	Southeast	Fisty
40930	Kentucky	Southeast	Dewitt
40724	Kentucky	Southeast	Bush
40742	Kentucky	Southeast	London
40745	Kentucky	Southeast	London
40755	Kentucky	Southeast	Pittsburg
41160	Kentucky	Southeast	Mazie
41347	Kentucky	Southeast	Lone
41368	Kentucky	Southeast	Saint Helens
40803	Kentucky	Southeast	Asher
42002	Kentucky	Southeast	Paducah
40405	Kentucky	Southeast	Bighill
40476	Kentucky	Southeast	Richmond
41426	Kentucky	Southeast	Falcon
41096	Kentucky	Southeast	Washington
41413	Kentucky	Southeast	Crockett
41451	Kentucky	Southeast	Malone
41477	Kentucky	Southeast	Wrigley
40032	Kentucky	Southeast	Ky State Reformatory
40355	Kentucky	Southeast	New Liberty
41351	Kentucky	Southeast	Mistletoe
41364	Kentucky	Southeast	Ricetown
41386	Kentucky	Southeast	Vincent
40981	Kentucky	Southeast	Saul
41702	Kentucky	Southeast	Hazard
41736	Kentucky	Southeast	Dice
41778	Kentucky	Southeast	Yerkes
41502	Kentucky	Southeast	Pikeville
41520	Kentucky	Southeast	Dorton
41542	Kentucky	Southeast	Lookout
41549	Kentucky	Southeast	Myra
41561	Kentucky	Southeast	Rockhouse
42502	Kentucky	Southeast	Somerset
42558	Kentucky	Southeast	Tateville
42564	Kentucky	Southeast	Somerset
40473	Kentucky	Southeast	Renfro Valley
40492	Kentucky	Southeast	Wildie
40317	Kentucky	Southeast	Elliottville
40319	Kentucky	Southeast	Farmers
40066	Kentucky	Southeast	Shelbyville
42135	Kentucky	Southeast	Franklin
42719	Kentucky	Southeast	Campbellsville
42216	Kentucky	Southeast	Clifty
42460	Kentucky	Southeast	Sullivan
42128	Kentucky	Southeast	Drake
40061	Kentucky	Southeast	Saint Catharine
42444	Kentucky	Southeast	Poole
40702	Kentucky	Southeast	Corbin
40730	Kentucky	Southeast	Emlyn
40384	Kentucky	Southeast	Quebecor World
70527	Louisiana	Southeast	Crowley
70707	Louisiana	Southeast	Gonzales
70718	Louisiana	Southeast	Brittany
70728	Louisiana	Southeast	Duplessis
70738	Louisiana	Southeast	Burnside
71320	Louisiana	Southeast	Bordelonville
71329	Louisiana	Southeast	Dupont
71080	Louisiana	Southeast	Taylor
71113	Louisiana	Southeast	Bossier City
71171	Louisiana	Southeast	Bossier City
71172	Louisiana	Southeast	Bossier City
71009	Louisiana	Southeast	Blanchard
71102	Louisiana	Southeast	Shreveport
71120	Louisiana	Southeast	Shreveport
71130	Louisiana	Southeast	Shreveport
71133	Louisiana	Southeast	Shreveport
71134	Louisiana	Southeast	Shreveport
71135	Louisiana	Southeast	Shreveport
71136	Louisiana	Southeast	Shreveport
71137	Louisiana	Southeast	Shreveport
71138	Louisiana	Southeast	Shreveport
71148	Louisiana	Southeast	Shreveport
71149	Louisiana	Southeast	Shreveport
71150	Louisiana	Southeast	Shreveport
71151	Louisiana	Southeast	Arkansas Louisiana Gas
71152	Louisiana	Southeast	CNB
71153	Louisiana	Southeast	Dowus
71154	Louisiana	Southeast	Premier Bank
71156	Louisiana	Southeast	Shreveport
71161	Louisiana	Southeast	Shreveport
71162	Louisiana	Southeast	Shreveport
71163	Louisiana	Southeast	Shreveport
71164	Louisiana	Southeast	Shreveport
71165	Louisiana	Southeast	Shreveport
71166	Louisiana	Southeast	Shreveport
70602	Louisiana	Southeast	Lake Charles
70606	Louisiana	Southeast	Lake Charles
70609	Louisiana	Southeast	Lake Charles
70612	Louisiana	Southeast	Lake Charles
70616	Louisiana	Southeast	Lake Charles
70629	Louisiana	Southeast	Cal Marne Twr
70664	Louisiana	Southeast	Sulphur
71415	Louisiana	Southeast	Clarks
71363	Louisiana	Southeast	Rhinehart
71050	Louisiana	Southeast	Logansport
70704	Louisiana	Southeast	Baker
70804	Louisiana	Southeast	Baton Rouge
70813	Louisiana	Southeast	Baton Rouge
70821	Louisiana	Southeast	Baton Rouge
70822	Louisiana	Southeast	Baton Rouge
70823	Louisiana	Southeast	Baton Rouge
70825	Louisiana	Southeast	Baton Rouge
70826	Louisiana	Southeast	Baton Rouge
70827	Louisiana	Southeast	Baton Rouge
70831	Louisiana	Southeast	Baton Rouge
70833	Louisiana	Southeast	Baton Rouge
70835	Louisiana	Southeast	Baton Rouge
70837	Louisiana	Southeast	Baton Rouge
70873	Louisiana	Southeast	Baton Rouge
70874	Louisiana	Southeast	Baton Rouge
70879	Louisiana	Southeast	Baton Rouge
70884	Louisiana	Southeast	Baton Rouge
70891	Louisiana	Southeast	Baton Rouge
70892	Louisiana	Southeast	Baton Rouge
70893	Louisiana	Southeast	Baton Rouge
70894	Louisiana	Southeast	Baton Rouge
70895	Louisiana	Southeast	Baton Rouge
70896	Louisiana	Southeast	Baton Rouge
70898	Louisiana	Southeast	Baton Rouge
71230	Louisiana	Southeast	Crowville
71249	Louisiana	Southeast	Jigger
71324	Louisiana	Southeast	Chase
70562	Louisiana	Southeast	New Iberia
70569	Louisiana	Southeast	Lydia
70765	Louisiana	Southeast	Plaquemine
70004	Louisiana	Southeast	Metairie
70009	Louisiana	Southeast	Metairie
70010	Louisiana	Southeast	Metairie
70011	Louisiana	Southeast	Metairie
70033	Louisiana	Southeast	Metairie
70054	Louisiana	Southeast	Gretna
70055	Louisiana	Southeast	Metairie
70059	Louisiana	Southeast	Harvey
70060	Louisiana	Southeast	La Gas Serv Inc
70063	Louisiana	Southeast	Kenner
70064	Louisiana	Southeast	Kenner
70073	Louisiana	Southeast	Marrero
70096	Louisiana	Southeast	Westwego
70097	Louisiana	Southeast	Kenner
70141	Louisiana	Southeast	New Orleans
70181	Louisiana	Southeast	New Orleans
70183	Louisiana	Southeast	New Orleans
70502	Louisiana	Southeast	Lafayette
70504	Louisiana	Southeast	Lafayette
70505	Louisiana	Southeast	Lafayette
70509	Louisiana	Southeast	Lafayette
70593	Louisiana	Southeast	Lafayette
70596	Louisiana	Southeast	Lafayette
70598	Louisiana	Southeast	Energy Center
70302	Louisiana	Southeast	Thibodaux
70310	Louisiana	Southeast	Thibodaux
70371	Louisiana	Southeast	Kraemer
71273	Louisiana	Southeast	Ruston
70727	Louisiana	Southeast	Denham Springs
70786	Louisiana	Southeast	Watson
71284	Louisiana	Southeast	Tallulah
71221	Louisiana	Southeast	Bastrop
71002	Louisiana	Southeast	Ashland
71066	Louisiana	Southeast	Powhatan
71428	Louisiana	Southeast	Flora
71434	Louisiana	Southeast	Gorum
71458	Louisiana	Southeast	Natch
71497	Louisiana	Southeast	Natch
70142	Louisiana	Southeast	Naval Support Act Westbank
70143	Louisiana	Southeast	Belle Chasse Nas
70145	Louisiana	Southeast	Navy Reg Data Auto Center
70146	Louisiana	Southeast	Naval Supp Act East Bank
70148	Louisiana	Southeast	New Orleans
70150	Louisiana	Southeast	New Orleans
70151	Louisiana	Southeast	New Orleans
70152	Louisiana	Southeast	New Orleans
70153	Louisiana	Southeast	New Orleans
70154	Louisiana	Southeast	Hibernia National Bk
70156	Louisiana	Southeast	New Orleans
70157	Louisiana	Southeast	New Orleans
70158	Louisiana	Southeast	New Orleans
70159	Louisiana	Southeast	C O Enl Pers Mgmt Cen
70160	Louisiana	Southeast	New Orleans
70161	Louisiana	Southeast	New Orleans
70162	Louisiana	Southeast	First National Bank Commerce
70164	Louisiana	Southeast	La Power Light
70165	Louisiana	Southeast	New Orleans
70166	Louisiana	Southeast	New Orleans
70167	Louisiana	Southeast	New Orleans
70170	Louisiana	Southeast	New Orleans
70172	Louisiana	Southeast	New Orleans
70174	Louisiana	Southeast	New Orleans
70175	Louisiana	Southeast	New Orleans
70176	Louisiana	Southeast	New Orleans
70177	Louisiana	Southeast	New Orleans
70178	Louisiana	Southeast	New Orleans
70179	Louisiana	Southeast	New Orleans
70182	Louisiana	Southeast	New Orleans
70184	Louisiana	Southeast	New Orleans
70185	Louisiana	Southeast	New Orleans
70186	Louisiana	Southeast	New Orleans
70187	Louisiana	Southeast	New Orleans
70189	Louisiana	Southeast	New Orleans
70190	Louisiana	Southeast	New Orleans
70195	Louisiana	Southeast	New Orleans
71207	Louisiana	Southeast	Monroe
71210	Louisiana	Southeast	Monroe
71211	Louisiana	Southeast	Monroe
71212	Louisiana	Southeast	Monroe
71213	Louisiana	Southeast	Monroe
71217	Louisiana	Southeast	Monroe
71240	Louisiana	Southeast	Fairbanks
71281	Louisiana	Southeast	Swartz
71294	Louisiana	Southeast	West Monroe
70081	Louisiana	Southeast	Buras
70093	Louisiana	Southeast	Belle Chasse
71306	Louisiana	Southeast	Alexandria
71307	Louisiana	Southeast	Alex
71309	Louisiana	Southeast	Alexandria
71315	Louisiana	Southeast	Alex
71330	Louisiana	Southeast	Echo
71348	Louisiana	Southeast	Libuse
71359	Louisiana	Southeast	La College
71361	Louisiana	Southeast	Pineville
71365	Louisiana	Southeast	Ruby
71431	Louisiana	Southeast	Gardner
71448	Louisiana	Southeast	Longleaf
71477	Louisiana	Southeast	Tioga
71218	Louisiana	Southeast	Archibald
71460	Louisiana	Southeast	Negreet
70044	Louisiana	Southeast	Chalmette
70078	Louisiana	Southeast	New Sarpy
70792	Louisiana	Southeast	Uncle Sam
70069	Louisiana	Southeast	La Place
70551	Louisiana	Southeast	Leonville
70571	Louisiana	Southeast	Opelousas
70521	Louisiana	Southeast	Cecilia
70381	Louisiana	Southeast	Morgan City
70522	Louisiana	Southeast	Centerville
70540	Louisiana	Southeast	Garden City
70434	Louisiana	Southeast	Covington
70457	Louisiana	Southeast	Saint Benedict
70459	Louisiana	Southeast	Slidell
70469	Louisiana	Southeast	Slidell
70470	Louisiana	Southeast	Mandeville
70404	Louisiana	Southeast	Hammond
70421	Louisiana	Southeast	Akers
70361	Louisiana	Southeast	Houma
70511	Louisiana	Southeast	Abbeville
71443	Louisiana	Southeast	Kurthwood
71475	Louisiana	Southeast	Slagle
71496	Louisiana	Southeast	Leesville
70429	Louisiana	Southeast	Bogalusa
70467	Louisiana	Southeast	Angie
71058	Louisiana	Southeast	Minden
71242	Louisiana	Southeast	Forest
70784	Louisiana	Southeast	Wakefield
71440	Louisiana	Southeast	East Winnfield
71471	Louisiana	Southeast	Saint Maurice
2541	Massachusetts	Northeast	Falmouth
2574	Massachusetts	Northeast	West Falmouth
2634	Massachusetts	Northeast	Barnstable
2661	Massachusetts	Northeast	South Harwich
2662	Massachusetts	Northeast	South Orleans
1202	Massachusetts	Northeast	Pittsfield
1203	Massachusetts	Northeast	Pittsfield
1227	Massachusetts	Northeast	Dalton
1252	Massachusetts	Northeast	No Egremont
1263	Massachusetts	Northeast	Assoc of Marian Helpers
2334	Massachusetts	Northeast	Easton
2712	Massachusetts	Northeast	Chartley
2714	Massachusetts	Northeast	Dartmouth
2722	Massachusetts	Northeast	Fall River
2741	Massachusetts	Northeast	New Bedford
2742	Massachusetts	Northeast	New Bedford
2761	Massachusetts	Northeast	North Attleboro
2768	Massachusetts	Northeast	Raynham
2783	Massachusetts	Northeast	Chadwicks
2552	Massachusetts	Northeast	Chilmark
1812	Massachusetts	Northeast	Andover
1831	Massachusetts	Northeast	Haverhill
1842	Massachusetts	Northeast	Lawrence
1885	Massachusetts	Northeast	West Boxford
1899	Massachusetts	Northeast	Andover
1903	Massachusetts	Northeast	Lynn
1910	Massachusetts	Northeast	General Elec Co
1931	Massachusetts	Northeast	Gloucester
1936	Massachusetts	Northeast	Hamilton
1961	Massachusetts	Northeast	Peabody
1965	Massachusetts	Northeast	Prides Crossing
1971	Massachusetts	Northeast	Salem
5501	Massachusetts	Northeast	Andover
5544	Massachusetts	Northeast	Andover
1302	Massachusetts	Northeast	Greenfield
1380	Massachusetts	Northeast	Wendell Depot
1014	Massachusetts	Northeast	Chicopee
1021	Massachusetts	Northeast	Chicopee
1041	Massachusetts	Northeast	Halyoke
1090	Massachusetts	Northeast	West Springfield
1101	Massachusetts	Northeast	Spfld
1102	Massachusetts	Northeast	Spfld
1111	Massachusetts	Northeast	Mass Mutual Life Ins Co
1115	Massachusetts	Northeast	Bay State W Tower
1116	Massachusetts	Northeast	East Longmeadow
1138	Massachusetts	Northeast	Spfld
1139	Massachusetts	Northeast	Spfld
1144	Massachusetts	Northeast	Springfield
1152	Massachusetts	Northeast	General Mail Facility-Bmc
1004	Massachusetts	Northeast	Amherst
1059	Massachusetts	Northeast	Amherst
1061	Massachusetts	Northeast	North Hampton
1470	Massachusetts	Northeast	Groton
1471	Massachusetts	Northeast	Groton
1472	Massachusetts	Northeast	West Groton
1703	Massachusetts	Northeast	Framingham
1704	Massachusetts	Northeast	Framingham
1705	Massachusetts	Northeast	Framingham
1784	Massachusetts	Northeast	Woodville
1805	Massachusetts	Northeast	Burlington
1813	Massachusetts	Northeast	Mellon Financial Services
1815	Massachusetts	Northeast	Bank of America
1822	Massachusetts	Northeast	Billerica
