Date	Item_ID	Dept	Class	Unit_Sold	$_Sold	Total_Cost
8/25/2019	01-31-0103-01-00	ACCESSORIES	RINGS	50	599.4999886	225
8/25/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	36	395.6399918	223.1999931
8/25/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	18	269.8199959	118.7999983
8/25/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	4	100	27.20000076
8/25/2019	01-31-0107-01-12	GEAR	OUTERWEAR	1	69	20.05999947
8/25/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	6	132	31.5
8/25/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	5	110	31.74999952
8/25/2019	01-32-0101-01	GEAR	OUTERWEAR	39	389.6099911	148.1999981
8/25/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	19	284.8099957	102.6000018
8/25/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	25	199.7499943	80.00000119
8/25/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	21	188.7899952	90.30000401
8/25/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	17	152.8299961	67.66000032
8/25/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	4	56	11
8/25/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	38	265.6199913	66.5
8/25/2019	02-31-0103-01-00	ACCESSORIES	RINGS	26	259.739994	76.70000124
8/25/2019	02-32-0101-01-00	GEAR	OUTERWEAR	1	22	2.049999952
8/25/2019	02-40-0001	SLEEPWEAR	INTIMATES	4	76	18
8/25/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	17	2.99000001
8/25/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	15	149.8499966	44.25000072
8/25/2019	02-40-0402-00-00	DISC	DISC	6	65.93999863	22.5
8/25/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	24	239.7599945	90
8/25/2019	02-52-1301-01-12	ELECTRO	COMPLETE KIT	3	209.9699936	64.53000069
8/25/2019	02-62-0401-01-12	FITNESS	CYCLING	2	145.9799957	75.68000031
8/25/2019	02-62-1401-01-00	FITNESS	CYCLING	1	29	9.75
8/25/2019	02-63-0403-01-00	FITNESS	CYCLING	1	495	172
8/25/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	3	195	36
8/25/2019	02-71-1402-01-12	ACCESSORIES	IMPULSE	3	225	56.85000229
8/25/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	3	327	99.45000458
8/25/2019	02-72-0101-01-00	ACCESSORIES	IMPULSE	1	29	5.599999905
8/25/2019	02-73-0001-01-00	ACCESSORIES	BELTS	2	78	21.70000076
8/25/2019	02-73-0002-01-00	ACCESSORIES	BELTS	13	467.8700218	143
8/25/2019	02-73-1302-01-00	ACCESSORIES	BELTS	5	19.95000005	6.999999881
8/25/2019	02-73-1401-01-12	ACCESSORIES	BELTS	1	26	6
8/25/2019	02-74-0405-01	ACCESSORIES	IMPULSE	1	19	4.349999905
8/25/2019	02-74-0405-01-12	ACCESSORIES	IMPULSE	4	116	45.40000153
8/25/2019	02-74-1201-00-00	DISC	DISC	11	142.8899975	60.5
8/25/2019	02-74-1301-01-00	DISC	DISC	3	29.96999931	24.75
8/25/2019	02-74-1302-01-13	ACCESSORIES	IMPULSE	3	105	24.30000114
8/25/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	13	389.869997	156
8/25/2019	02-85-0301-01-00	ESSENTIALS	SHEETS	45	584.5499897	240.7499957
8/25/2019	03-22-0001-01-12	FITNESS	APPAREL	10	689.8999786	306.3999939
8/25/2019	03-22-0002-01-12	FITNESS	LOWER BODY	13	636.8700218	398.3199921
8/25/2019	03-22-0004	DISC	DISC	46	1333.539989	1012
8/25/2019	03-22-0107-01-12	FITNESS	APPAREL	1	50	13.85000038
8/25/2019	03-22-0110-11-00	DISC	DISC	25	2149.749947	1200
8/25/2019	03-24-0301-00-12	FITNESS	LOWER BODY	8	183.9199982	86.40000153
8/25/2019	03-24-0302-01-00	FITNESS	LOWER BODY	3	56.96999931	31.5
8/25/2019	03-25-0001-01-00	COSMETICS	MASKS	9	404.9100151	162
8/25/2019	03-25-0003-01-00	COSMETICS	MASKS	2	80.98000336	36
8/25/2019	03-26-0001-01-00	FITNESS	WEIGHTS	1	59	20.98999977
8/25/2019	03-31-0102-01-00	ACCESSORIES	RINGS	44	527.5599899	176
8/25/2019	03-32-0402-00-00	GEAR	OUTERWEAR	16	639.8400269	211.8399963
8/25/2019	03-33-1303-00-00	GEAR	OUTERWEAR	1	129	40.16999817
8/25/2019	03-35-0101-01-00	FITNESS	WEIGHTS	1	69	15
8/25/2019	03-35-0101-07-00	FITNESS	WEIGHTS	7	237.9300117	105
8/25/2019	03-40-0102-01-12	SLEEPWEAR	INTIMATES	1	25	9.279999733
8/25/2019	03-40-1301-00-00	SLEEPWEAR	INTIMATES	1	25	7.349999905
8/25/2019	03-40-1302-00-00	DISC	DISC	1	33.99000168	13.5
8/25/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	42	545.5799904	134.400002
8/25/2019	03-74-0002-01-00	ELECTRO	AUDIO	1	25	4.75
8/25/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	99	24
8/25/2019	03-81-0001-00-03	ESSENTIALS	BODY CARE	5	65	9.250000119
8/25/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	33	428.6699924	198
8/25/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	4	39.95999908	17.60000038
8/25/2019	03-85-0301-01-00	ESSENTIALS	SHEETS	2	118	42
8/25/2019	04-13-1101-03-00	GEAR	SOCKS	3	108	35.40000057
8/25/2019	04-15-0104-01-00	GEAR	TOPS	2	44	9.319999695
8/25/2019	04-15-0105-01-00	GEAR	TOPS	14	111.8599968	38.9199996
8/25/2019	04-82-0001-00-00	ESSENTIALS	BATH	1	32	11.19999981
8/25/2019	04-82-0001-00-12	ESSENTIALS	BATH	1	69	31.25
8/25/2019	08-28-0201-00-00	FITNESS	MAT	32	704.6799927	350.3999939
8/25/2019	08-31-0201-00-00	ACCESSORIES	RINGS	12	131.8799973	81
8/25/2019	08-31-0202-00-00	ACCESSORIES	RINGS	38	308.3200054	90.05999565
8/25/2019	08-31-0203-00-00	ACCESSORIES	RINGS	41	409.5899906	246
8/25/2019	08-34-0201-00-00	GEAR	OUTERWEAR	23	459.7699947	171.1200013
8/25/2019	08-34-0203-00-00	GEAR	OUTERWEAR	13	259.869997	80.07999802
8/25/2019	08-34-0204-00-00	GEAR	OUTERWEAR	2	72	33.15999985
8/25/2019	08-34-0205-00-00	GEAR	OUTERWEAR	1	58	16.57999992
8/25/2019	08-34-0209-00-00	GEAR	OUTERWEAR	12	239.8799973	137.7599945
8/25/2019	08-34-0210-00-00	GEAR	OUTERWEAR	10	199.8999977	114.7999954
8/25/2019	08-34-0211-00-00	GEAR	OUTERWEAR	12	239.8799973	137.7599945
8/25/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	2	58	25
8/25/2019	13-31-0101-01	ACCESSORIES	RINGS	2	40	14.23999977
8/25/2019	13-31-0101-02	ACCESSORIES	RINGS	3	60	21.35999966
8/25/2019	13-31-0101-03	ACCESSORIES	RINGS	1	20	7.119999886
8/25/2019	13-81-0101-00-00	ESSENTIALS	BODY CARE	9	116.9099979	54
8/25/2019	13-82-0101-01-00	ESSENTIALS	BATH	7	182	62.1600008
8/25/2019	17-24-0105-11-00	FITNESS	LOWER BODY	1	39	14.25
8/25/2019	17-24-0106-11-00	FITNESS	LOWER BODY	1	39	9.449999809
8/25/2019	17-24-0108-11-00	FITNESS	LOWER BODY	4	43.95999908	21
8/25/2019	17-24-0109-11-00	FITNESS	LOWER BODY	3	32.96999931	17.28000069
8/25/2019	17-24-0111-11-00	FITNESS	LOWER BODY	3	90	23.40000057
8/25/2019	17-24-0113-01-00	FITNESS	LOWER BODY	1	40	7.690000057
8/25/2019	17-24-0114-00-00	DISC	DISC	3	35.96999931	36.90000057
8/25/2019	17-24-0301-11-00	DISC	DISC	4	27.95999908	11.15999985
8/25/2019	20-87-0001-00	ESSENTIALS	BATH	1	5	1.440000057
8/25/2019	20-87-0001-00	ESSENTIALS	BATH	1	9	2.880000114
8/25/2019	22-82-1301-00-12	ESSENTIALS	BATH	18	539.8199959	286.7400055
8/25/2019	23-33-0201-00-00	GEAR	OUTERWEAR	1	16	6.75
8/25/2019	23-82-0101-01-00	ESSENTIALS	BATH	2	84	24.76000023
8/25/2019	23-82-1301-01-00	ESSENTIALS	BATH	3	48	14.64000034
8/25/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	1	8	3.707999945
8/25/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	11	208.8899975	202.1799908
8/25/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	2	90	32.63999939
8/25/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	3	297	112.2599945
8/25/2019	38-82-0401-00-12	ESSENTIALS	BATH	1	59	28.87000084
8/25/2019	40-24-0001-01-00	FITNESS	LOWER BODY	13	259.869997	116.6100035
8/25/2019	40-33-0001-00-00	GEAR	OUTERWEAR	2	198	71.94000244
8/25/2019	40-51-0001-01-12	ELECTRO	ELECTRO ACCESSORIES	2	65.98999786	74.83999634
8/25/2019	40-54-0001-01-00	ELECTRO	COMPLETE KIT	12	599.8800201	287.6399918
8/25/2019	42-26-0001-01-00	DISC	DISC	1	18.98999977	17
8/25/2019	42-26-0002-01-00	DISC	DISC	2	18.98999977	30
8/25/2019	42-26-0003-01-00	DISC	DISC	3	56.96999931	45
8/25/2019	43-85-0003-01-01	BEDDING	SHEETS	1	45	22.5
8/26/2019	01-21-1002-14-12	COSMETICS	MASKS	1	55	12.64999962
8/26/2019	01-21-1004-14-12	COSMETICS	MASKS	5	295	101.4999962
8/26/2019	01-21-1004-15-12	COSMETICS	MASKS	1	59	13.89999962
8/26/2019	01-21-1005-15-12	COSMETICS	MASKS	26	909.7400436	590.2000198
8/26/2019	01-21-1006-15-12	COSMETICS	MASKS	2	110	42.45999908
8/26/2019	01-21-1007-15-12	COSMETICS	MASKS	11	362.8900185	233.8600025
8/26/2019	01-21-1010-15-12	COSMETICS	MASKS	1	50	14.89999962
8/26/2019	01-21-1011-14-12	COSMETICS	MASKS	1	50	17.64999962
8/26/2019	01-21-1015-15-12	COSMETICS	MASKS	1	62	20.29999924
8/26/2019	01-21-2003-15-12	COSMETICS	MASKS	1	85	24.68000031
8/26/2019	01-21-2006-14-12	COSMETICS	MASKS	1	79	27.17000008
8/26/2019	01-21-2009-14-12	COSMETICS	MASKS	1	85	29.96999931
8/26/2019	01-21-2010-14-12	COSMETICS	MASKS	15	479.8499966	219.7499943
8/26/2019	01-21-2011-14-12	COSMETICS	MASKS	1	99.98999786	42.16999817
8/26/2019	01-21-3002-14-12	COSMETICS	MASKS	1	65	19
8/26/2019	01-21-4003-14-12	COSMETICS	MASKS	1	59	18.75
8/26/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	20	886.899971	550
8/26/2019	01-24-0203-00-12	FITNESS	LOWER BODY	1	45	16.20999908
8/26/2019	01-24-0304-01-00	DISC	DISC	9	62.90999794	40.22999811
8/26/2019	01-25-0009-01-12	FITNESS	ELECTRO DEV	1	52	17.42000008
8/26/2019	01-28-1301-03-12	FITNESS	MAT	5	105	35.85000038
8/26/2019	01-29-0002-00-00	FITNESS	ACCESSORIES	4	20	1
8/26/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	3	96	16.5
8/26/2019	01-29-1304-01-00	FITNESS	ACCESSORIES	9	53.90999794	18.89999914
8/26/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	14	279.8599968	111.1600008
8/26/2019	01-31-0103-01-00	ACCESSORIES	RINGS	28	335.7199936	126
8/26/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	51	560.4899883	316.1999903
8/26/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	20	299.7999954	131.9999981
8/26/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	6	150	40.80000114
8/26/2019	01-31-0107-01-12	GEAR	OUTERWEAR	3	207	60.1799984
8/26/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	3	66	15.75
8/26/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	2	44	12.69999981
8/26/2019	01-32-0101-01	GEAR	OUTERWEAR	28	279.7199936	106.3999987
8/26/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	10	159.9099979	54.00000095
8/26/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	48	383.519989	153.6000023
8/26/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	19	170.8099957	81.70000362
8/26/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	21	188.7899952	83.5800004
8/26/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	6	84	16.5
8/26/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	50	349.4999886	87.5
8/26/2019	02-31-0103-01-00	ACCESSORIES	RINGS	23	229.7699947	67.8500011
8/26/2019	02-32-0101-01-00	GEAR	OUTERWEAR	5	110	10.24999976
8/26/2019	02-32-0401-00-00	GEAR	OUTERWEAR	1	65	16.20000076
8/26/2019	02-40-0001	SLEEPWEAR	INTIMATES	3	57	13.5
8/26/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	3	51	8.970000029
8/26/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	19	171.8199959	56.05000091
8/26/2019	02-40-0402-00-00	DISC	DISC	7	76.9299984	26.25
8/26/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	15	149.8499966	56.25
8/26/2019	02-62-0401-01-12	FITNESS	CYCLING	4	291.9599915	151.3600006
8/26/2019	02-62-1401-01-00	FITNESS	CYCLING	1	29	9.75
8/26/2019	02-63-0402-01-12	FITNESS	CYCLING	1	0	24
8/26/2019	02-63-0403-01-00	FITNESS	CYCLING	2	990	344
8/26/2019	02-63-0403-01-12	FITNESS	CYCLING	1	695	257.5
8/26/2019	02-63-1301-01-00	FITNESS	CYCLING	2	35	12.80000019
8/26/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	6	390	72
8/26/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	5	545	165.7500076
8/26/2019	02-72-0101-01-00	ACCESSORIES	IMPULSE	1	29	5.599999905
8/26/2019	02-73-0002-01-00	ACCESSORIES	BELTS	9	323.9100151	99
8/26/2019	02-73-1302-01-00	ACCESSORIES	BELTS	5	19.95000005	6.999999881
8/26/2019	02-73-1401-01-12	ACCESSORIES	BELTS	1	26	6
8/26/2019	02-73-1402-01-12	ACCESSORIES	BELTS	3	180	50.39999771
8/26/2019	02-74-0402-01-00	ACCESSORIES	IMPULSE	1	19	7
8/26/2019	02-74-0403-01-00	ACCESSORIES	IMPULSE	2	120	29.20000076
8/26/2019	02-74-0405-01	ACCESSORIES	IMPULSE	2	38	8.699999809
8/26/2019	02-74-0405-01-12	ACCESSORIES	IMPULSE	2	58	22.70000076
8/26/2019	02-74-1201-00-00	DISC	DISC	11	142.8899975	60.5
8/26/2019	02-74-1302-01-13	ACCESSORIES	IMPULSE	2	0	16.20000076
8/26/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	21	629.7899952	252
8/26/2019	02-81-0001-00-00	ESSENTIALS	BODY CARE	1	18	5.5
8/26/2019	02-85-0301-01-00	ESSENTIALS	SHEETS	79	1026.209982	422.6499925
8/26/2019	03-22-0001-01-12	FITNESS	APPAREL	7	462.2299919	214.4799957
8/26/2019	03-22-0002-01-12	FITNESS	LOWER BODY	35	1650.950039	1072.399979
8/26/2019	03-22-0004	DISC	DISC	50	1460.49999	1100
8/26/2019	03-22-0110-01-00	FITNESS	APPAREL	2	0	96
8/26/2019	03-22-0110-11-00	DISC	DISC	31	2665.689934	1488
8/26/2019	03-24-0301-00-12	FITNESS	LOWER BODY	5	114.9499989	54.00000095
8/26/2019	03-24-0302-01-00	FITNESS	LOWER BODY	8	151.9199982	84
8/26/2019	03-25-0001-01-00	COSMETICS	MASKS	12	539.8800201	216
8/26/2019	03-25-0003-01-00	COSMETICS	MASKS	3	121.470005	54
8/26/2019	03-27-0301-01-00	FITNESS	LOWER BODY	2	100	29.97999954
8/26/2019	03-31-0102-01-00	ACCESSORIES	RINGS	35	419.649992	140
8/26/2019	03-32-0402-00-00	GEAR	OUTERWEAR	27	1051.730045	357.4799938
8/26/2019	03-35-0101-07-00	FITNESS	WEIGHTS	5	169.9500084	75
8/26/2019	03-40-1301-00-00	SLEEPWEAR	INTIMATES	1	25	7.349999905
8/26/2019	03-52-1301-01-00	ELECTRO	COMPLETE KIT	1	140	43.25999832
8/26/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	31	402.6899929	99.20000148
8/26/2019	03-74-0002-01-00	ELECTRO	AUDIO	2	50	9.5
8/26/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	99	24
8/26/2019	03-81-0001-00-03	ESSENTIALS	BODY CARE	2	26	3.700000048
8/26/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	39	506.6099911	234
8/26/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	9	89.90999794	39.60000086
8/26/2019	03-85-0301-01-00	ESSENTIALS	SHEETS	1	59	21
8/26/2019	04-15-0104-01-00	GEAR	TOPS	3	66	13.97999954
8/26/2019	04-15-0105-01-00	GEAR	TOPS	6	47.93999863	16.67999983
8/26/2019	06-81-1702-00-00	ESSENTIALS	BODY CARE	1	32	12.80000019
8/26/2019	08-28-0201-00-00	FITNESS	MAT	39	820.2100105	427.0499926
8/26/2019	08-31-0201-00-00	ACCESSORIES	RINGS	9	98.90999794	60.75
8/26/2019	08-31-0202-00-00	ACCESSORIES	RINGS	35	283.1500053	82.94999599
8/26/2019	08-31-0203-00-00	ACCESSORIES	RINGS	45	437.5499897	270
8/26/2019	08-34-0201-00-00	GEAR	OUTERWEAR	25	499.7499943	186.0000014
8/26/2019	08-34-0203-00-00	GEAR	OUTERWEAR	14	279.8599968	86.23999786
8/26/2019	08-34-0206-01-00	GEAR	OUTERWEAR	1	115	42.08000183
8/26/2019	08-34-0209-00-00	GEAR	OUTERWEAR	14	279.8599968	160.7199936
8/26/2019	08-34-0210-00-00	GEAR	OUTERWEAR	19	379.8099957	218.1199913
8/26/2019	08-34-0211-00-00	GEAR	OUTERWEAR	7	139.9299984	80.3599968
8/26/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	2	58	25
8/26/2019	13-31-0101-01	ACCESSORIES	RINGS	1	20	7.119999886
8/26/2019	13-31-0101-02	ACCESSORIES	RINGS	2	40	14.23999977
8/26/2019	13-31-0101-04	ACCESSORIES	RINGS	1	20	7.119999886
8/26/2019	13-81-0101-00-00	ESSENTIALS	BODY CARE	10	129.8999977	60
8/26/2019	13-82-0101-01-00	ESSENTIALS	BATH	4	104	35.52000046
8/26/2019	17-24-0105-11-00	FITNESS	LOWER BODY	3	117	42.75
8/26/2019	17-24-0108-11-00	FITNESS	LOWER BODY	1	10.98999977	5.25
8/26/2019	17-24-0109-11-00	FITNESS	LOWER BODY	8	87.91999817	46.08000183
8/26/2019	17-24-0113-01-00	FITNESS	LOWER BODY	2	80	15.38000011
8/26/2019	17-24-0114-00-00	DISC	DISC	3	35.96999931	36.90000057
8/26/2019	17-24-0301-11-00	DISC	DISC	3	20.96999931	8.369999886
8/26/2019	20-87-0001-00	ESSENTIALS	BATH	1	3	0.720000029
8/26/2019	20-87-0001-00	ESSENTIALS	BATH	1	5	1.440000057
8/26/2019	22-82-1301-00-12	ESSENTIALS	BATH	16	479.8399963	254.8800049
8/26/2019	23-33-0201-00-00	GEAR	OUTERWEAR	1	16	6.75
8/26/2019	23-82-0101-01-00	ESSENTIALS	BATH	2	84	24.76000023
8/26/2019	23-82-0102-01-00	ESSENTIALS	BATH	1	21	7.429999828
8/26/2019	23-82-1301-01-00	ESSENTIALS	BATH	3	48	14.64000034
8/26/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	2	16	7.415999889
8/26/2019	34-84-0901-01	ESSENTIALS	GLOVES	1	20	8.199999809
8/26/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	19	357.0099964	349.2199841
8/26/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	3	135	48.95999908
8/26/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	2	198	74.83999634
8/26/2019	38-82-0401-00-12	ESSENTIALS	BATH	1	59	28.87000084
8/26/2019	40-24-0001-01-00	FITNESS	LOWER BODY	16	319.8399963	143.5200043
8/26/2019	40-33-0001-00-00	GEAR	OUTERWEAR	4	396	143.8800049
8/26/2019	40-51-0001-01-12	ELECTRO	ELECTRO ACCESSORIES	4	263.9599915	149.6799927
8/26/2019	40-54-0001-01-00	ELECTRO	COMPLETE KIT	4	199.9600067	95.87999725
8/26/2019	40-74-0001-01-00	ELECTRO	AUDIO	1	29	10.77000046
8/26/2019	42-26-0001-01-00	DISC	DISC	4	75.95999908	68
8/26/2019	42-26-0002-01-00	DISC	DISC	1	18.98999977	15
8/26/2019	42-26-0003-01-00	DISC	DISC	6	113.9399986	90
8/26/2019	44-12-0001-06-10	GEAR	TOPS	1	69	30
8/27/2019	01-21-1004-14-12	COSMETICS	MASKS	2	118	40.59999847
8/27/2019	01-21-1005-14-12	COSMETICS	MASKS	4	236	90.59999847
8/27/2019	01-21-1005-15-12	COSMETICS	MASKS	10	349.9000168	227.0000076
8/27/2019	01-21-1006-15-12	COSMETICS	MASKS	3	165	63.68999863
8/27/2019	01-21-1011-14-12	COSMETICS	MASKS	1	50	17.64999962
8/27/2019	01-21-1012-14-12	COSMETICS	MASKS	1	65	11.72000027
8/27/2019	01-21-2010-14-12	COSMETICS	MASKS	14	447.8599968	205.0999947
8/27/2019	01-21-4001-14-12	COSMETICS	MASKS	1	55	16.39999962
8/27/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	12	534.0999832	330
8/27/2019	01-24-0304-01-00	DISC	DISC	11	76.88999748	49.16999769
8/27/2019	01-28-1301-03-12	FITNESS	MAT	15	315	107.5500011
8/27/2019	01-29-0002-00-00	FITNESS	ACCESSORIES	1	5	0.25
8/27/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	6	192	33
8/27/2019	01-29-1304-01-00	FITNESS	ACCESSORIES	5	29.94999886	10.49999952
8/27/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	10	199.8999977	79.40000057
8/27/2019	01-31-0103-01-00	ACCESSORIES	RINGS	27	323.7299938	121.5
8/27/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	27	296.7299938	167.3999949
8/27/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	14	209.8599968	92.39999866
8/27/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	6	150	40.80000114
8/27/2019	01-31-0107-01-12	GEAR	OUTERWEAR	1	69	20.05999947
8/27/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	2	44	12.69999981
8/27/2019	01-32-0101-01	GEAR	OUTERWEAR	20	199.7999954	75.99999905
8/27/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	12	179.8799973	64.80000114
8/27/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	19	151.8099957	60.80000091
8/27/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	16	143.8399963	68.80000305
8/27/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	12	107.8799973	47.76000023
8/27/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	5	70	13.75
8/27/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	52	363.4799881	91
8/27/2019	02-31-0103-01-00	ACCESSORIES	RINGS	10	89.90999794	29.50000048
8/27/2019	02-32-0101-01-00	GEAR	OUTERWEAR	2	44	4.099999905
8/27/2019	02-32-0401-00-00	GEAR	OUTERWEAR	1	65	16.20000076
8/27/2019	02-40-0001	SLEEPWEAR	INTIMATES	5	95	22.5
8/27/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	28	252.7199936	82.60000134
8/27/2019	02-40-0402-00-00	DISC	DISC	8	87.91999817	30
8/27/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	21	189.8099957	78.75
8/27/2019	02-54-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	1	14	2.299999952
8/27/2019	02-62-0401-01-12	FITNESS	CYCLING	8	583.9199829	302.7200012
8/27/2019	02-63-0403-01-00	FITNESS	CYCLING	1	394.9899902	172
8/27/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	38.99000168	12
8/27/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	1	109	33.15000153
8/27/2019	02-72-0101-01-00	ACCESSORIES	IMPULSE	3	87	16.79999971
8/27/2019	02-73-0001-01-00	ACCESSORIES	BELTS	1	39	10.85000038
8/27/2019	02-73-0002-01-00	ACCESSORIES	BELTS	9	323.9100151	99
8/27/2019	02-73-1302-01-00	ACCESSORIES	BELTS	4	15.96000004	5.599999905
8/27/2019	02-73-1401-01-12	ACCESSORIES	BELTS	1	26	6
8/27/2019	02-73-1402-01-12	ACCESSORIES	BELTS	1	60	16.79999924
8/27/2019	02-74-0403-01-00	ACCESSORIES	IMPULSE	2	120	29.20000076
8/27/2019	02-74-0404-01-00	ACCESSORIES	IMPULSE	1	9	2.950000048
8/27/2019	02-74-1201-00-00	DISC	DISC	9	116.9099979	49.5
8/27/2019	02-74-1301-01-00	DISC	DISC	6	59.93999863	49.5
8/27/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	20	599.7999954	240
8/27/2019	02-81-0001-00-00	ESSENTIALS	BODY CARE	2	36	11
8/27/2019	02-85-0301-01-00	ESSENTIALS	SHEETS	46	597.5399895	246.0999956
8/27/2019	03-22-0001-01-12	FITNESS	APPAREL	4	248.3600006	122.5599976
8/27/2019	03-22-0002-01-12	FITNESS	LOWER BODY	32	1415.780006	980.4799805
8/27/2019	03-22-0004	DISC	DISC	39	1101.619991	858
8/27/2019	03-22-0101-01-00	FITNESS	APPAREL	1	99	30
8/27/2019	03-22-0110-01-00	FITNESS	APPAREL	1	0	48
8/27/2019	03-22-0110-11-00	DISC	DISC	18	1547.819962	864
8/27/2019	03-24-0302-01-00	FITNESS	LOWER BODY	7	132.9299984	73.5
8/27/2019	03-25-0001-01-00	COSMETICS	MASKS	9	404.9100151	162
8/27/2019	03-25-0003-01-00	COSMETICS	MASKS	3	121.470005	54
8/27/2019	03-26-0001-01-00	FITNESS	WEIGHTS	1	59	20.98999977
8/27/2019	03-31-0102-01-00	ACCESSORIES	RINGS	15	179.8499966	60
8/27/2019	03-32-0402-00-00	GEAR	OUTERWEAR	26	959.7400436	344.239994
8/27/2019	03-35-0101-01-00	FITNESS	WEIGHTS	1	69	15
8/27/2019	03-35-0101-07-00	FITNESS	WEIGHTS	1	33.99000168	15
8/27/2019	03-40-1302-00-00	DISC	DISC	1	33.99000168	13.5
8/27/2019	03-52-1301-01-00	ELECTRO	COMPLETE KIT	2	280	86.51999664
8/27/2019	03-64-0001	FITNESS	CYCLING	4	1199.959961	540
8/27/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	27	350.7299938	86.40000129
8/27/2019	03-74-0002-01-00	ELECTRO	AUDIO	4	100	19
8/27/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	99	24
8/27/2019	03-74-0004-01-00	ACCESSORIES	IMPULSE	1	49	18
8/27/2019	03-81-0001-00-03	ESSENTIALS	BODY CARE	1	13	1.850000024
8/27/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	28	363.7199936	168
