Order#	Order_date	Item_No	Dept_	Class_	Units_sold	Shipping_date	TRK#
54790	9/10/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	9/10/2019	1Z1A1V71YW92867818
54784	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54791	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54794	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54792	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54795	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54796	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54796	9/10/2019	03-32-0001-01-01	SEASONAL	SEASONAL	2	9/10/2019	9.2749E+25
54793	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710396896733
54799	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54800	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54798	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54801	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54797	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54802	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	2	9/10/2019	9.2749E+25
54802	9/10/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	9/10/2019	9.2749E+25
54803	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54805	9/10/2019	21-13-0102	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V71YW92559053
54805	9/10/2019	04-12-0006-01	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V71YW92559053
54805	9/10/2019	03-17-0101	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V71YW92559053
54804	9/10/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	9/10/2019	1Z1A1V710299989871
54804	9/10/2019	03-72-1101	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710299989871
54804	9/10/2019	01-31-0107-01-12	GEAR	OUTERWEAR	1	9/10/2019	1Z1A1V710299989871
54804	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710299989871
54804	9/10/2019	03-72-1101	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710299989871
54804	9/10/2019	03-22-0110-01-00	FITNESS	APPAREL	1	9/10/2019	1Z1A1V710299989871
54806	9/10/2019	08-31-0202-00-00	ACCESSORIES	RINGS	1	9/10/2019	1Z1A1V71YW90531915
54806	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	2	9/10/2019	1Z1A1V71YW90531915
54806	9/10/2019	02-32-0101-01-00	GEAR	OUTERWEAR	1	9/10/2019	1Z1A1V71YW90531915
54806	9/10/2019	01-24-0005-01-02	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V71YW90531915
54807	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54808	9/10/2019	03-74-0002-01-00	ELECTRO	AUDIO	1	9/10/2019	9.2749E+25
54809	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54811	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54810	9/10/2019	01-21-3005-14-12	COSMETICS	MASKS	1	9/10/2019	HJ283202043US
54812	9/10/2019	20-87-0001-00	ESSENTIALS	BATH	1	9/10/2019	9.2613E+25
54812	9/10/2019	08-31-0201-00-00	ACCESSORIES	RINGS	1	9/10/2019	9.2613E+25
54812	9/10/2019	03-81-0004-00	SEASONAL	SEASONAL	1	9/10/2019	9.2613E+25
54813	9/10/2019	03-81-0003-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V71YW97746261
54815	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54814	9/10/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	1	9/10/2019	1Z1A1V710291573495
54816	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54817	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54818	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54819	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54820	9/10/2019	23-82-0101-01-00	ESSENTIALS	BATH	1	9/10/2019	9.2749E+25
54821	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54824	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	2	9/10/2019	9.2749E+25
54823	9/10/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	9/10/2019	1Z1A1V71YN96838313
54823	9/10/2019	11-11-0011-13	SEASONAL	SEASONAL	2	9/10/2019	1Z1A1V71YN96838313
54825	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54826	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54822	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54827	9/10/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710190095103
54827	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710190095103
54827	9/10/2019	13-82-0101-01-00	ESSENTIALS	BATH	1	9/10/2019	1Z1A1V710190095103
54827	9/10/2019	23-82-0102-01-00	ESSENTIALS	BATH	1	9/10/2019	1Z1A1V710190095103
54828	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54830	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54829	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54833	9/10/2019	02-63-0403-01-00	FITNESS	CYCLING	1	9/11/2019	1Z44RR376810732711
54832	9/10/2019	08-31-0203-00-00	ACCESSORIES	RINGS	1	9/10/2019	9.2749E+25
54832	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	2	9/10/2019	9.2749E+25
54834	9/10/2019	03-32-0001-01-01	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54834	9/10/2019	08-31-0203-00-00	ACCESSORIES	RINGS	1	9/10/2019	9.2749E+25
54835	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54831	9/10/2019	21-13-0001	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710192116014
54831	9/10/2019	04-12-0005-01	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710192116014
54831	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710192116014
54831	9/10/2019	38-12-0001-01	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710192116014
54836	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54837	9/10/2019	21-13-0102	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710296173159
54837	9/10/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	2	9/10/2019	1Z1A1V710296173159
54837	9/10/2019	46-15-0001-01	SEASONAL	SEASONAL	2	9/10/2019	1Z1A1V710296173159
54837	9/10/2019	04-15-0105-01-00	GEAR	TOPS	4	9/10/2019	1Z1A1V710296173159
54837	9/10/2019	08-31-0202-00-00	ACCESSORIES	RINGS	1	9/10/2019	1Z1A1V710296173159
54838	9/10/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	9/10/2019	1Z1A1V71YW98510343
54838	9/10/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	1	9/10/2019	1Z1A1V71YW98510343
54839	9/10/2019	03-81-0003-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V71YW94653590
54839	9/10/2019	02-32-1101-01-00	GEAR	OUTERWEAR	1	9/10/2019	1Z1A1V71YW94653590
54840	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54841	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54842	9/10/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710399410939
54842	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710399410939
54843	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54844	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54845	9/10/2019	03-22-0107-01-12	FITNESS	APPAREL	1	9/10/2019	1Z1A1V710294511153
54845	9/10/2019	03-22-0002-01-12	FITNESS	LOWER BODY	1	9/10/2019	1Z1A1V710294511153
54845	9/10/2019	03-26-0001-01-00	FITNESS	WEIGHTS	1	9/10/2019	1Z1A1V710294511153
54846	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V71YW97198925
54846	9/10/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V71YW97198925
54848	9/10/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	1	9/10/2019	9.2749E+25
54847	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54849	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V716771406466
54850	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54852	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54851	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710396127297
54855	9/10/2019	08-28-0201-00-00	FITNESS	MAT	2	9/11/2019	1Z44RR376828904127
54855	9/10/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	2	9/11/2019	1Z44RR376828904127
54855	9/10/2019	01-28-1301-03-12	FITNESS	MAT	1	9/11/2019	1Z44RR376828904127
54854	9/10/2019	03-22-0110-01-00	FITNESS	APPAREL	1	9/10/2019	1Z1A1V716772245807
54854	9/10/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	1	9/10/2019	1Z1A1V716772245807
54854	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V716772245807
54856	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	2	9/10/2019	9.2749E+25
54858	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54859	9/10/2019	01-21-2003-15-12	COSMETICS	MASKS	1	9/10/2019	1Z1A1V71YW90628062
54859	9/10/2019	17-24-0101-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V71YW90628062
54859	9/10/2019	17-24-0105-11-00	FITNESS	LOWER BODY	1	9/10/2019	1Z1A1V71YW90628062
54857	9/10/2019	08-31-0203-00-00	ACCESSORIES	RINGS	1	9/10/2019	1Z1A1V710390983257
54857	9/10/2019	04-31-0001-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710390983257
54857	9/10/2019	02-32-0101-01-00	GEAR	OUTERWEAR	1	9/10/2019	1Z1A1V710390983257
54857	9/10/2019	03-31-0102-01-00	ACCESSORIES	RINGS	1	9/10/2019	1Z1A1V710390983257
54857	9/10/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	9/10/2019	1Z1A1V710390983257
54857	9/10/2019	40-24-0001-01-00	FITNESS	LOWER BODY	1	9/10/2019	1Z1A1V710390983257
54857	9/10/2019	08-31-0202-00-00	ACCESSORIES	RINGS	1	9/10/2019	1Z1A1V710390983257
54861	9/10/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	9/10/2019	1Z1A1V71YW99315366
54862	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54863	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54864	9/10/2019	03-32-0402-00-00	GEAR	OUTERWEAR	1	9/10/2019	9.2749E+25
54860	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	2	9/10/2019	1Z1A1V710297692971
54866	9/10/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	2	9/10/2019	9.2749E+25
54865	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	2	9/10/2019	9.2749E+25
54867	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54868	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54869	9/10/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	1	9/10/2019	1Z1A1V71YW96978398
54869	9/10/2019	03-22-0101-01-00	FITNESS	APPAREL	1	9/10/2019	1Z1A1V71YW96978398
54869	9/10/2019	03-81-0004-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V71YW96978398
54869	9/10/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	1	9/10/2019	1Z1A1V71YW96978398
54869	9/10/2019	03-81-0003-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V71YW96978398
54870	9/10/2019	40-74-0001-01-00	ELECTRO	AUDIO	1	9/10/2019	1Z1A1V711295501983
54870	9/10/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	1	9/10/2019	1Z1A1V711295501983
54870	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V711295501983
54870	9/10/2019	03-32-0001-01-01	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V711295501983
54870	9/10/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	1	9/10/2019	1Z1A1V711295501983
54870	9/10/2019	01-25-0006	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V711295501983
54870	9/10/2019	03-22-0005-01-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V711295501983
54871	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/10/2019	9.2749E+25
54872	9/10/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710294613641
54872	9/10/2019	07-81-0101-00	SEASONAL	SEASONAL	1	9/10/2019	1Z1A1V710294613641
54873	9/10/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	9/10/2019	1Z1A1V71YW94244022
54875	9/10/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54874	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54877	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710395148409
54877	9/10/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	1	9/11/2019	1Z1A1V710395148409
54877	9/10/2019	08-28-0201-00-00	FITNESS	MAT	1	9/11/2019	1Z1A1V710395148409
54877	9/10/2019	03-40-0101-01-12	SLEEPWEAR	INTIMATES	1	9/11/2019	1Z1A1V710395148409
54877	9/10/2019	04-31-0001-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710395148409
54877	9/10/2019	01-28-1301-03-12	FITNESS	MAT	1	9/11/2019	1Z1A1V710395148409
54876	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	2	9/11/2019	1Z1A1V710396716187
54878	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54879	9/10/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	1	9/11/2019	1Z44RR376831429117
54879	9/10/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	1	9/11/2019	1Z44RR376831429117
54879	9/10/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	1	9/11/2019	1Z44RR376831429117
54880	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54881	9/10/2019	01-21-1006-15-12	COSMETICS	MASKS	1	9/11/2019	1Z1A1V71YW98073567
54882	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710391428426
54883	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54884	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54885	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54886	9/10/2019	04-31-0004-01	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54887	9/10/2019	BOOF PRESALE	SEASONAL	SEASONAL	3	9/11/2019	9.2749E+25
54888	9/10/2019	03-22-0110-01-00	FITNESS	APPAREL	1	9/11/2019	1Z1A1V71YW97056515
54888	9/10/2019	13-81-0101-00-00	ESSENTIALS	BODY CARE	1	9/11/2019	1Z1A1V71YW97056515
54888	9/10/2019	17-24-0101-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V71YW97056515
54888	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V71YW97056515
54889	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710293173995
54890	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54891	9/10/2019	01-21-1015-14-12	COSMETICS	MASKS	1	9/11/2019	1Z1A1V71YW95603301
54891	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V71YW95603301
54892	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54893	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710293500372
54895	9/10/2019	01-21-1006-15-12	COSMETICS	MASKS	1	9/11/2019	1Z1A1V71YW92519551
54894	9/10/2019	38-12-0001-01	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710298239085
54894	9/10/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	1	9/11/2019	1Z1A1V710298239085
54894	9/10/2019	01-21-1004-14-12	COSMETICS	MASKS	1	9/11/2019	1Z1A1V710298239085
54894	9/10/2019	11-11-0011-13	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710298239085
54896	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54897	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54898	9/10/2019	01-28-1301-03-12	FITNESS	MAT	1	9/11/2019	1Z1A1V710293399537
54898	9/10/2019	04-31-0004-01	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710293399537
54898	9/10/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	1	9/11/2019	1Z1A1V710293399537
54898	9/10/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	1	9/11/2019	1Z1A1V710293399537
54898	9/10/2019	08-28-0201-00-00	FITNESS	MAT	1	9/11/2019	1Z1A1V710293399537
54899	9/10/2019	01-21-1008-14-12	COSMETICS	MASKS	1	9/11/2019	1Z1A1V710396536078
54899	9/10/2019	22-82-1301-00-12	ESSENTIALS	BATH	1	9/11/2019	1Z1A1V710396536078
54899	9/10/2019	01-21-1013-14-12	COSMETICS	MASKS	1	9/11/2019	1Z1A1V710396536078
54900	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54901	9/10/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	1	9/11/2019	9.2749E+25
54901	9/10/2019	08-34-0210-00-00	GEAR	OUTERWEAR	1	9/11/2019	9.2749E+25
54902	9/10/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	1	9/11/2019	1Z1A1V710399308256
54902	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710399308256
54903	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54904	9/10/2019	08-34-0204-00-00	GEAR	OUTERWEAR	1	9/11/2019	1Z1A1V71YW93623589
54904	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V71YW93623589
54905	9/10/2019	03-32-0001-01-01	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54905	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54906	9/10/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	9/11/2019	9.2749E+25
54906	9/10/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	9/11/2019	9.2749E+25
54906	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54907	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710295972029
54908	9/10/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	1	9/11/2019	9.2749E+25
54909	9/10/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	1	9/11/2019	1Z1A1V71YN92071658
54910	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710390063509
54911	9/10/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	2	9/11/2019	9.2749E+25
54912	9/10/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	9/11/2019	1Z1A1V710394476262
54913	9/10/2019	03-22-0005-01-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54913	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54914	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54915	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54916	9/10/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	1	9/11/2019	9.2749E+25
54918	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54919	9/10/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	9/11/2019	9.2749E+25
54920	9/10/2019	03-22-0002-01-12	FITNESS	LOWER BODY	1	9/11/2019	9.2749E+25
54921	9/10/2019	01-28-1301-03-12	FITNESS	MAT	1	9/11/2019	1Z1A1V710390388310
54921	9/10/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	9/11/2019	1Z1A1V710390388310
54922	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54923	9/10/2019	03-17-0101	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54917	9/10/2019	03-25-0003-01-00	COSMETICS	MASKS	1	9/11/2019	1Z1A1V71YW94855489
54917	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V71YW94855489
54924	9/10/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	1	9/11/2019	1Z1A1V710391884273
54924	9/10/2019	02-72-0101-01-00	ACCESSORIES	IMPULSE	1	9/11/2019	1Z1A1V710391884273
54925	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54926	9/10/2019	08-34-0203-00-00	GEAR	OUTERWEAR	1	9/11/2019	1Z1A1V71YW93527639
54926	9/10/2019	04-12-0005-01	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V71YW93527639
54926	9/10/2019	40-24-0001-01-00	FITNESS	LOWER BODY	2	9/11/2019	1Z1A1V71YW93527639
54926	9/10/2019	04-15-0103	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V71YW93527639
54926	9/10/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	9/11/2019	1Z1A1V71YW93527639
54926	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V71YW93527639
54926	9/10/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	1	9/11/2019	1Z1A1V71YW93527639
54926	9/10/2019	03-32-0402-00-00	GEAR	OUTERWEAR	1	9/11/2019	1Z1A1V71YW93527639
54926	9/10/2019	23-82-1301-01-00	ESSENTIALS	BATH	1	9/11/2019	1Z1A1V71YW93527639
54926	9/10/2019	04-31-0001-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V71YW93527639
54927	9/10/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	1	9/11/2019	1Z1A1V71YN93487458
54928	9/10/2019	02-63-0403-01-00	FITNESS	CYCLING	1	9/11/2019	1Z1A1V710392196229
54929	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710395998205
54930	9/10/2019	03-22-0003-01-00	FITNESS	APPAREL	1	9/11/2019	9.2749E+25
54930	9/10/2019	03-32-0001-01-01	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54931	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710290807387
54932	9/10/2019	23-82-0101-01-00	ESSENTIALS	BATH	1	9/11/2019	9.2749E+25
54933	9/10/2019	08-31-0202-00-00	ACCESSORIES	RINGS	1	9/11/2019	1Z1A1V71YW93092162
54933	9/10/2019	03-81-0001-00-03	ESSENTIALS	BODY CARE	1	9/11/2019	1Z1A1V71YW93092162
54933	9/10/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V71YW93092162
54934	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	9.2749E+25
54935	9/10/2019	01-24-0303-01	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710191373748
54935	9/10/2019	03-22-0001-01-12	FITNESS	APPAREL	1	9/11/2019	1Z1A1V710191373748
54935	9/10/2019	03-22-0005-01-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710191373748
54935	9/10/2019	BOOF PRESALE	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V710191373748
54935	9/10/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	9/11/2019	1Z1A1V710191373748
54937	9/10/2019	04-31-0004-01	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V71YW90060120
54937	9/10/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	9/11/2019	1Z1A1V71YW90060120
54937	9/10/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V71YW90060120
54936	9/10/2019	07-81-1601-00	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V71YW91620111
54936	9/10/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	1	9/11/2019	1Z1A1V71YW91620111
54936	9/10/2019	01-21-1015-15-12	COSMETICS	MASKS	1	9/11/2019	1Z1A1V71YW91620111
54938	9/10/2019	04-12-0006-01	SEASONAL	SEASONAL	1	9/11/2019	1Z1A1V71YN98892546
